ERCC2,H4C6,UBQLN1,CD47
ERCC2,HSP90AB1,CDK14,GDE1
ERCC2,HSP90AB1,ATP6V1B2,ATP6V0B
ERCC2,POLR2H,POLR1C,NMT1
ERCC2,HSP90AB1,SRC,CYSTM1
ERCC2,HSP90AB1,GRB2,TBC1D3G
ERCC2,NTRK1,TRAF4,NPIPA7,TNFSF4
ERCC2,H4C6,RANBP2,OPN1LW
ERCC2,HSP90AB1,ATP6V1B2,ATP6V0B
ERCC2,HSP90AB1,VCP,DNM3,PTGER1
ERCC2,HSP90AB1,JAK2,MUC5B
ERCC2,MED14,GFI1B
ERCC2,HSP90AB1,VCP,DNM3
ERCC2,MAD2L1,INSR,CYTH3
ERCC2,MED4,MIB1,GRIN2A
ERCC2,HSP90AB1,MET,PLXNB3
ERCC2,HSP90AB1,LYN,MCAM
ERCC2,MAD2L1,INSR,CYTH3
ERCC2,TFIIH,ESR1,STOM
ERCC2,CLUH,APPL1,ADIPOR2
ERCC2,NTRK1,PTPRF,PCDHAC1
ERCC2,H3C13,TRIM33,NIN
ERCC2,H3C13,UBB,SLC14A1
ERCC2,ERCC3,S100A9,NCF2
ERCC2,NTRK1,DLG1,LIN7A
ERCC2,H4C6,CALM3,TRPV6,ADCYAP1,ADCYAP1R1
ERCC2,HSP90AB1,TYK2
ERCC2,MAD2L1,REV3L,A1BG
ERCC2,HSP90AB1,HLA-DRB1,PRF1,TMEM219
ERCC2,POLR2H,H2AC13,RAB11B,BTN3A3
ERCC2,ERCC3,MYC,CECR2,CD8A,CD8B
ERCC2,MED21,DHRS3,OR10H2
ERCC2,POLR2H,WWP2,ARRDC1
ERCC2,HSP90AB1,YES1
ERCC2,H3C13,EGFR,EGF
ERCC2,HSP90AB1,SKP1,BOC
ERCC2,TFIIH,ESR1,STOM
ERCC2,HSP90AB1,CDKN2A,VAMP1
ERCC2,TFIIH,AR,MID1,KCNC3
ERCC2,NTRK1,LTF,MAGEB4,APCDD1
ERCC2,HSP90AB1,MAPT,APOE
ERCC2,TAF5,CUL3,LRFN2
ERCC2,H4C14,MYCN,PCDHB2
ERCC2,MMS19,HRAS,SIGLEC6
ERCC2,ERCC3,LZTS2,SUPV3L1,ASIC3
ERCC2,POLR2H,PLEKHA4,MTERF4,GPR55
ERCC2,TFIIH,ESR1,STOM,PCDHGA6
ERCC2,HSP90AB1,IRAK1,IL1RAP
ERCC2,H3C13,H2AX,B2M
ERCC2,PIDD1,MADD,RAB3A
ERCC2,HSP90AB1,ABL1,WNK2
ERCC2,ERCC3,SMAD2,SMAD6,SERPINE1
ERCC2,HSP90AB1,ERBB3,SORL1
ERCC2,H4C6,IKBIP,MSR1
ERCC2,TFIIH,POLR2A,NUDT21,ADCY4
ERCC2,H3C13,EGFR,EGF
ERCC2,HSP90AB1,ROCK1,ADD2
ERCC2,H3C13,EGFR,EGF,P2RY1
ERCC2,HSP90AB1,VCAM1
ERCC2,H4C6,AP2A1,REPS1
ERCC2,GTF2F1,PLPPR1
ERCC2,HSP90AB1,PIWIL1,PDE6B
ERCC2,NTRK1,CTTN
ERCC2,POLR2H,PLEKHA4,MTERF4,KCNK1
ERCC2,HSP90AB1,SRC,CYSTM1
ERCC2,HSP90AB1,PRKCE,SERPINB9,SYT9
ERCC2,HSP90AB1,SRMS,PLCD1
ERCC2,POLR2B,EEF1A1
ERCC2,HSP90AB1,CFTR,CLCA1
ERCC2,H4C6,ING5,VAMP5
ERCC2,TFIIH,RARA,AJUBA
ERCC2,H3C13,KMT2C,YTHDC1
ERCC2,H3C13,HSPA8,DERL1,ZDHHC4
ERCC2,ERCC3,S100A9,NCF2
ERCC2,HSP90AB1,ERBB3,SORL1
ERCC2,HSP90AB1,AGO2,SLC7A9
ERCC2,TFIIH,ESR1,STOM
ERCC2,ERCC3,S100A9,NCF2
ERCC2,H3C13,EGFR,EGF
ERCC2,MED28,NF2,IQCJ-SCHIP1
ERCC2,NTRK1,RGS19,CATSPER1,CACNA1I,CATSPER2
ERCC2,H3C13,EGFR,EGF
ERCC2,MMS19,RHOJ
ERCC2,HSP90AB1,VCP,DNM3
ERCC2,TFIIH,ESR1,STOM
ERCC2,TFIIH,RARA,AJUBA
ERCC2,HSP90AB1,LNX1,ROBO3
ERCC2,HSP90AB1,GSK3B,ACSBG1
ERCC2,HSP90AB1,GLI1,AQP1
ERCC2,ERCC3,RAD23B,PSMD6,CLCA2
ERCC2,TFIIH,ESR1,STOM
ERCC2,HSP90AB1,FGFR1,HTR1A
ERCC2,HSP90AB1,MAP2K1
ERCC2,HSP90AB1,GSK3B,ACSBG1
ERCC2,H3C13,EGFR,EGF
ERCC2,NTRK1,FLNA,PHLDB2
ERCC2,H3C13,EGFR,EGF
ERCC2,HSP90AB1,SRC,CYSTM1
ERCC2,HSP90AB1,FBXL12,DOCK8
ERCC2,TFIIH,ESR1,STOM
ERCC2,H3C13,EGFR,EGF
ERCC2,NTRK1,MYO6
