MSH2,NTRK1,RGS19,CATSPER1,CACNA1I
MSH2,ATR,NCR3LG1,CD200R1,CD200
MSH2,EPHA2,HRAS,RGS12
MSH2,ZNF263,AGO2,SLC7A9
MSH2,H3C12,WDR77,EPB41L2
MSH2,EPHA2,CDH1,ITGAE
MSH2,H3C12,EGFR,EGF,SLC39A6
MSH2,NTRK1,GNB1,MC2R
MSH2,SUMO2,TPI1,ZP4
MSH2,WWOX,MIA3,ADAM30
MSH2,EPHA2,CAMK1G
MSH2,H3C12,EGFR,EGF
MSH2,BLM,CHEK1,HLA-DRB5
MSH2,LRRK2,FXR2,PDE9A
MSH2,LRRK2,GNB2,RGS6
MSH2,WWOX,CDIPT
MSH2,ZNF263,ZMYM2,C8A
MSH2,PMS2,PPP2CA,RDH8
MSH2,EPHA2,ITGA3,TSPAN15
MSH2,RELA,PPARA,PAQR9
MSH2,ZNF263,AGO2,SLC7A9
MSH2,RELA,CALM3,MYO10,ADORA2B
MSH2,LRRK2,MAD1L1,KCNAB3
MSH2,NTRK1,TFRC
MSH2,EPHA2,HRAS,RGS12
MSH2,SUMO2,TRAF1,TNFRSF13C
MSH2,ESR1,STOM,STOML1
MSH2,ESR1,GRIP1,GRM2
MSH2,RELA,IL1B,ITGA2
MSH2,EPHA2,ITGB1,ITGA1
MSH2,LRRK2,SNAPIN,DTNBP1
MSH2,EPHA2,ITGB1,ITGA1
MSH2,RELA,STAT3
MSH2,NTRK1,KCNH2
MSH2,RELA,PRPF40A,PRSS12
MSH2,EPHA2,RAB5A
MSH2,BRCA1,NUFIP1,SLC12A5
MSH2,NTRK1,GOPC,CERCAM
MSH2,ATP6V1B2,ACTB,DCTN5,PAQR8
MSH2,ZNF263,DNMT3A,PCDHA4
MSH2,PCNA,RHOF,ASIC1
MSH2,PMS2,NSF
MSH2,CDK2,TPM2,HAS3
MSH2,SNW1,KRT31,DTNB
MSH2,H4C6,SDCBP,FZD3
MSH2,SUMO2,LTK,PIK3CG,PIK3R5
MSH2,SUMO2,TRAF1,TNFRSF13C,TNFSF18
MSH2,RELA,CTNNA1,SORBS2
MSH2,BLM,VCP,DNM3
MSH2,ATP6V1B2,HTT,SLC25A11
MSH2,EPHA2,ARF6,PCDHGB1
MSH2,RELA,PRKACA,GAD2
MSH2,ZBTB38,BAG3,SNX20
MSH2,ZNF263,AGO2,SLC7A9
MSH2,ZNF263,DNMT3A,PCDHA4,KCNIP1
MSH2,RELA,ABCA1,ABCA12
MSH2,BLM,VCP,DNM3
MSH2,BLM,MX1,TRPC7
MSH2,ZNF263,PPP1R12A,ARHGEF25
MSH2,RELA,YAP1,PIEZO2
MSH2,BLM,PLK1,TRIM36
MSH2,LRRK2,MTOR,SLC31A1
MSH2,SUPT16H,CSNK2A2,PALM3
MSH2,RELA,B2M,MR1
MSH2,PMS2,PPP2CA,RDH8
MSH2,NTRK1,GNB1,MC2R
MSH2,EPHA2,RAB5A,RAB3GAP2
MSH2,ATP6V1B2,HTT,SLC25A11
MSH2,ZBTB38,YWHAQ,SLC4A7
MSH2,ATP6V1B2,DNAJC5,DZIP1,FRMD7
MSH2,NTRK1,LGR5
MSH2,H3C12,PSEN1
MSH2,ATP6V1B2,RAB11A,DENND4C
MSH2,ATP6V1B2,HSP90AB1,MINK1,NPPA,NPR3
MSH2,ATP6V1B2,HTT,SLC25A11
MSH2,RAF1,ARRB2,GPR55
MSH2,WWOX,LDLRAD4,ZDHHC22
MSH2,NTRK1,GNB1,MC2R
MSH2,ZNF263,VPS39,XPO6
MSH2,LRRK2,SLC12A2
MSH2,EPHA2,SHC1
MSH2,NTRK1,ARHGAP35
MSH2,ATP6V1B2,DMXL2,MADD
MSH2,LRRK2,ACSL4,SLC22A2
MSH2,PMS2,NSF,BTN3A2
MSH2,BLM,PLK1,TRIM36
MSH2,LRRK2,SNAPIN,DTNBP1
MSH2,BLM,PLK1,TRIM36
MSH2,BLM,PLK1,TRIM36
MSH2,RELA,AR
MSH2,BLM,VCP,DNM3
