ERCC4,SUMO2,VCP,DNM3
ERCC4,TACC1,RHOG,ELMO1
ERCC4,SUMO2,EZR,SLC12A2
ERCC4,MDC1,ATM,P2RY8
ERCC4,SLX4,TERF2IP,CPNE2
ERCC4,SUMO2,TMPO,VIL1
ERCC4,SUMO2,RPS27A
ERCC4,SUMO2,DNAJA1,NMRAL1,MTNR1B
ERCC4,SUMO2,HSPE1,MSRA
ERCC4,SUMO2,CCT5,PEX7,GP2
ERCC4,SUMO2,HDAC4,WASHC2C
ERCC4,MAD2L1,RHOV
ERCC4,SLX4,TERF2IP,CPNE2
ERCC4,PLK1,ARF6,PCDHGB1
ERCC4,XPA,SRC,EFNA5
ERCC4,SUMO2,KCNA5,KCNAB2
ERCC4,PLK1,HRAS,RGS12
ERCC4,SUMO2,FASN,SLC34A3
ERCC4,SUMO2,CALR,ANP32B,AMBP
ERCC4,MSH2,ZNF746,PRKAR1B
ERCC4,SUMO2,HNRNPH1,MSI2,SLC23A1
ERCC4,PLK1,ARF6,PCDHGB1
ERCC4,SUMO2,DDX39A,SIRT5,REEP2
ERCC4,SUMO2,PFN1,GOLGB1,GAS7
ERCC4,SUMO2,ACO2,GPD1L
ERCC4,SUMO2,ESR1,SLC25A6,APH1B
ERCC4,SUMO2,VCP,DNM3
ERCC4,SUMO2,SIN3A,NOTCH2
ERCC4,SUMO2,EIF4A2,SLC16A9
ERCC4,UBE2B,UBR4
ERCC4,SUMO2,P4HB,HSPA13
ERCC4,PLK1,CENPJ,LYST,MCOLN3
ERCC4,SUMO2,PRKCZ
ERCC4,CAMK2G,EGFR,EGF
ERCC4,SUMO2,HTT,SLC25A11
ERCC4,TACC1,RAC2,DIRAS1
ERCC4,SUMO2,P4HB,HSPA13,GNG3
ERCC4,SUMO2,YWHAG,OGT
ERCC4,PLK1,IKBKB,NLRX1
ERCC4,SUMO2,HSPE1,MSRA
ERCC4,MSH2,EPHA2
ERCC4,SUMO2,DAXX,CXXC1,SPAM1
ERCC4,SUMO2,CCT6A,TECR,DUOX1
ERCC4,SUMO2,P4HB,HSPA13
ERCC4,SUMO2,YWHAG,OGT
ERCC4,SUMO2,HTT,SLC25A11
ERCC4,SUMO2,YWHAG,OGT
ERCC4,SUMO2,LMNA,ZKSCAN1,CHRNA9
ERCC4,SUMO2,EIF4A1,TOP3B,TECTA
ERCC4,SUMO2,VCP,DNM3
ERCC4,CAMK2G,EGFR,EGF
ERCC4,SUMO2,FLNA,PHLDB2
ERCC4,MDC1,ATM,P2RY8
ERCC4,PLK1,PTPN1,ATP4A
ERCC4,SUMO2,BLM,USP37,TRPC3
ERCC4,NEDD8,CUL1
ERCC4,SUMO2,HSP90AA1,MYOCD,PLXND1
ERCC4,SUMO2,HNRNPA1L2,TNPO1,SLC16A7
ERCC4,CAMK2G,PRSS8
ERCC4,FANCA,UBE2T,TGM1
ERCC4,MDC1,H3C1,FOLH1
ERCC4,CAMK2G,EGFR,EGF
ERCC4,PLK1,RHOB,KIF26A,GABRA4
ERCC4,SUMO2,LMNA,ZKSCAN1,FZD4
ERCC4,PBK,CSNK2A2,PALM3
ERCC4,NEDD8,GDI1,RAB3B
ERCC4,PLK1,HRAS,RGS12
ERCC4,TACC1,RAC2,DIRAS1
ERCC4,SUMO2,HSP90AA1
ERCC4,NEDD8,RND3
ERCC4,SUMO2,ZBTB33,CHRNB1
ERCC4,SUMO2,DDX39A,SIRT5,ATP1B1
ERCC4,SUMO2,FKBP3,NMT1
ERCC4,SUMO2,P4HB,HSPA13
ERCC4,MAD2L1,BTF3,LILRB4
ERCC4,SUMO2,YWHAG,OGT
ERCC4,CAMK2G,MYLK
ERCC4,PLK1,NPM1,CAVIN1
ERCC4,SUMO2,SIN3A,NOTCH2
ERCC4,CAMK2G,CALM3
ERCC4,NEDD8,SH2D3C,ADK
ERCC4,PLK1,HRAS,RGS12
ERCC4,SUMO2,EHD4,RPL38,SERPINC1
ERCC4,SUMO2,BABAM2,TMX3,FCER1G
ERCC4,SUMO2,ZMYM2,C8A
ERCC4,SUMO2,SIN3A,NOTCH2
ERCC4,MSH2,AKT1,THEM4
ERCC4,SUMO2,BRD4,CCNT2
ERCC4,SUMO2,P4HB,HSPA13
ERCC4,SUMO2,EEF1A2,SLC13A5
ERCC4,XPA,SRC,EFNA5
ERCC4,SUMO2,ILK,NPR2
ERCC4,SUMO2,HTT,SLC25A11
ERCC4,CAMK2G,GRIN1,GPR88
