ERCC6,RPS27A,IMMT,SLC2A8
ERCC6,CSNK2B,SRC,CYSTM1
ERCC6,KRAS,NHLRC2,ITGAX
ERCC6,RPS27A,TRAF1,TNFRSF13C
ERCC6,PTGES3,HSP90B1,LDLR
ERCC6,MDM2,HIPK1,IL17RB
ERCC6,PTGES3,CFTR,CLCA1
ERCC6,KRAS,PDE6D,RAB28
ERCC6,CSNK2B,IRS1,SH2B2
ERCC6,RPA1,VIM
ERCC6,H2BC3,KRT19
ERCC6,RBX1,Cullin 1-RBX1-Skp1,IL22RA1
ERCC6,KRAS,PTPRF,PCDHAC1
ERCC6,APEX1,JUN,EIF2B5,CXCR3
ERCC6,CSNK2B,CDC37,MERTK
ERCC6,RPS27A,PRKCA,AKAP5
ERCC6,CSNK2B,SRC,CYSTM1,CELSR2
ERCC6,CSNK2B,ANKRD28,KCNV2
ERCC6,MDM2,SUV39H1
ERCC6,NFKB1,RGS14
ERCC6,CSNK2B,LYN,ITGA2
ERCC6,RPS27A,EEF1A1,TTLL12
ERCC6,CSNK2B,MAPK14,RALB
ERCC6,RPS27A,HRAS,RGS12
ERCC6,RPS27A,DNAJC5B,BASP1
ERCC6,KRAS,STX17
ERCC6,RPS27A,PRKCA,AKAP5,GRM4
ERCC6,RPS27A,AP2M1,REPS1
ERCC6,RPS27A,FANCI,UPK2
ERCC6,IKBIP,WASHC3,WASHC2A
ERCC6,RPS27A,USP30,MPPE1,CLPTM1
ERCC6,KRAS,ITGB6
ERCC6,UBC,HIP1R
ERCC6,RPA1,RAB11A,PODXL2
ERCC6,RPS27A,HRAS,RGS12
ERCC6,ABL1,KIT
ERCC6,RPS27A,KCNS3
ERCC6,ERCC5,PIDD1,FADD
ERCC6,HELLS,SV2A
ERCC6,PTGES3,ILK,NPR2
ERCC6,KRAS,EPHA3,EFNA1
ERCC6,ERCC5,PIDD1,FADD
ERCC6,RPA1,RAB11A,PODXL2
ERCC6,CSNK2B,SRC,CYSTM1
ERCC6,CSNK2B,NMT2,ANXA13
ERCC6,APEX1,HNRNPL,ZNF839,PCDHB5
ERCC6,KRAS,S100A8
ERCC6,ABL1,EFNA5
ERCC6,APEX1,SIRT1,FOXM1,RNF34
ERCC6,RPS27A,PRKCA,AKAP5
ERCC6,UBC,SGTA,C3orf52
ERCC6,COPS6,CUL3,LRFN2
ERCC6,CENPA,CDKN2A,VAMP1
ERCC6,RPS27A,RARA
ERCC6,KRAS,SLC26A6
ERCC6,RPS27A,AMFR,OR4N2
ERCC6,CSNK2B,EZH2,BMPR1B
ERCC6,KRAS,DLG1,ADGRA3
ERCC6,RPS27A,RACK1,KCNAB1
ERCC6,RPS27A,ERBB2,DDR1
ERCC6,CSNK2B,PRKCI
ERCC6,RPS27A,GGA1,LRP10
ERCC6,ABL1,SLC22A3
ERCC6,CSNK2B,RPS6KA5,EGF
ERCC6,UBC,EPS15
ERCC6,RPS27A,SH3RF1,MAP3K12
ERCC6,KRAS,TMX1,TMEM179B
ERCC6,H3C1,FBLN1,CCN2
ERCC6,CSNK2B,MAPK3
ERCC6,RPS27A,HRAS,RGS12
ERCC6,ABL1,KIT,KITLG
ERCC6,RPS27A,INSR,CYTH3
ERCC6,RPS27A,UIMC1,ATP8A2
ERCC6,CSNK2B,MAPK14,RALB
ERCC6,H4C6,TMTC3,CHRND
ERCC6,CSNK2B,CTDP1,PRRC2A
ERCC6,RPS27A,FTH1,TGM1,SERPINB10
ERCC6,RPS27A,KLRG2,PCDHA12
ERCC6,CSNK2B,ACTB,NUS1,PIP4P1
ERCC6,CSNK2B,IKBKB,CD40
ERCC6,CSNK2B,NCF1
ERCC6,APEX1,KMT2B,TRIM55,TFR2
ERCC6,KRAS,NHLRC2,ITGAX
ERCC6,KRAS,GNAI3,GNG5
ERCC6,CSNK2B,LYN,ITGA2
ERCC6,CSNK2B,SHANK3,DLGAP3
ERCC6,RPS27A,H3-4,CAPN3
ERCC6,CENPA,POLE
ERCC6,RBBP4,NR2F1,PCDH19
ERCC6,KRAS,SEMA6A
ERCC6,MDM2,DLG4,FZD4
ERCC6,RPS27A,UIMC1,ATP8A2
ERCC6,USP7,PAK5,DGLUCY,GPR45
ERCC6,CSNK2B,PPP1CC,EIF2A,GIPR
ERCC6,RPS27A,GABARAP
ERCC6,RBX1,VHL
ERCC6,CSNK2B,SRC,CYSTM1
ERCC6,RPS27A,EXOSC10,DXO
ERCC6,CSNK2B,LYN,ITGA2
ERCC6,CENPA,FYN,SLC4A8
ERCC6,RPS27A,MAP3K7
ERCC6,CSNK2B,IKBKB,CD40
ERCC6,CSNK2B,ZNF644,NEDD1,IL17RE
ERCC6,CENPA,FYN,SLC4A8
ERCC6,RPS27A,AKT1,THEM4
ERCC6,KRAS,GNAI3
ERCC6,COPS6,CUL3,LRFN2
ERCC6,RPS27A,RACK1,KCNAB1
ERCC6,RPS27A,KLK3,PLXNA3
ERCC6,RPS27A,PRKCB,ICOSLG,IPCEF1
ERCC6,PTGES3,CFTR,CLCA1
ERCC6,MDM2,DLG4,FZD4
ERCC6,RPS27A,MAPT,USH2A,C4B
ERCC6,KRAS,DSC3
ERCC6,PTGES3,IRS4,MTNR1B
ERCC6,COPS6,NHERF2
ERCC6,MDM2,JAK1,CSF2RB
ERCC6,RPA1,RAB11A,PODXL2
ERCC6,RPS27A,EEF1A1,TTLL12
ERCC6,TNKS,EPHA1
ERCC6,CSNK2B,SRC,CYSTM1
ERCC6,RPS27A,PRKCA,AKAP5
ERCC6,KRAS,NCAM1
ERCC6,CSNK2B,CDC37,MERTK
ERCC6,KRAS,HCK
ERCC6,RPS27A,RHOT2,CNR2
ERCC6,KRAS,GNAI2,FPR2
ERCC6,KRAS,DSG2
ERCC6,RPS27A,MAVS,TLR1
ERCC6,CSNK2B,PPP1CA,FILIP1
ERCC6,UBC,KDR
ERCC6,COPS6,HNRNPH1,SCUBE3
ERCC6,KRAS,PLIN2
ERCC6,H3C1,FBLN1,CCN2
ERCC6,RPS27A,CBL,FRS3
ERCC6,PTGES3,ILK,NPR2
ERCC6,KRAS,GNAI2,FPR2
ERCC6,CSNK2B,SRC,CYSTM1,SLC9A3R2
ERCC6,RPS27A,EGFR
ERCC6,KRAS,DLGAP4
ERCC6,KRAS,MINK1,AVPR1B
ERCC6,CSNK2B,OCLN,SPECC1,VIPR2
ERCC6,CENPA,DDX31,OPRPN,SLC5A4
ERCC6,KRAS,ITGB1,ITGA1
ERCC6,CSNK2B,VDAC1,MRPL58
ERCC6,MKRN2,DLL1
ERCC6,KRAS,ITGB1
ERCC6,APEX1,NAE1
ERCC6,UBC,ANKS1B
ERCC6,KRAS,DLG3
ERCC6,NCL,ROCK1,LPP
ERCC6,RPS27A,HRAS,RGS12
ERCC6,ABL1,CSMD2
ERCC6,KRAS,PLEKHA1
ERCC6,KRAS,TXNDC11,DUOX2,DUOXA2
ERCC6,UBC,PLEC
ERCC6,CSNK2B,ANKRD28,KCNV2
ERCC6,CENPA,FYN,SLC4A8
ERCC6,CENPA,HLTF,CERK
ERCC6,UBC,RNF151,SCARA5
ERCC6,H2AC20,SLC2A3
ERCC6,PSMB5,XRN1
ERCC6,UBC,NFX1
ERCC6,CSNK2B,IRS1
ERCC6,ABL1,WASL
ERCC6,CSNK2B,CLIP1,CLASP2
ERCC6,RPS27A,HDAC4,WASHC2C
ERCC6,COPS6,CUL3,LRFN2
ERCC6,VCP,DDOST
ERCC6,RPS27A,HTT,SLC25A11
ERCC6,CENPA,FYN,SLC4A8
ERCC6,KRAS,CTNNA1
ERCC6,KRAS,PLD1
